batchID,time(hr),process_phase,scenario,pH,biomass_conc(g/L),substrate_conc(g/L),product_conc(g/L),acetate_conc(g/L),viability,DO(%),kLa(hr1),gas_flow_rate(vvm),O2_uptake_rate(mmol/L/hr),agitation(rpm),ionic_strength(mol/L),TMP(cmHg),membrane_resistance(m1),flux(m/s),flux(LMH),power(W),filtration_time(hr),cumulative_eDNA(mg/L),cumulative_HCP(mg/L)
15,19.6,0,healthy,6.012902107265604,90.24232949419176,0.2,8.135163997725652,10.795814106920147,0.6958544877223335,100.0,716.2952393043112,0.5858122571369497,85.71780374154667,596.7928708128102,0.09595313846992469,0.0,0.0,0.0,0.0,122.4315542649946,0.0,0.0,0.0
15,19.8,0,healthy,6.015036509064518,92.01701066398466,0.2,8.29879665038769,10.733039222278627,0.6936378979354768,0.0,683.3586331803906,0.5858122571369497,85.46065033032204,571.7928708128102,0.09585708146228726,0.0,0.0,0.0,0.0,107.68090380126299,0.0,0.0,0.0
15,20.0,1,healthy,6.017169451665973,91.74095963199271,0.2,8.29879665038769,10.670640986944955,0.6913901495645118,20.0,716.2952393043112,0.5858122571369497,87.14129629491053,596.7928708128102,0.09669779108758021,200.0,100000000000.0,1.8e-05,64.8,122.4815542649946,0.0,6.186317776907254,103.10529628178756
15,20.200000000000003,1,healthy,6.019300928273839,91.46573675309673,0.2,8.29879665038769,10.608617141023284,0.6891500015940086,20.0,716.2952393043112,0.5858122571369497,86.8798724060258,596.7928708128102,0.09602685989990502,203.96209614066464,32897176735826.793,3.4848214221454975e-06,12.545357119723791,122.4815542649946,0.20000000000000284,12.333221313648153,205.55368856080253
15,20.400000000000002,1,healthy,6.021430932071127,91.19133954283744,0.2,8.29879665038769,10.546965438177144,0.6869174288095208,20.0,716.2952393043112,0.5858122571369497,86.61923278880772,596.7928708128102,0.09561386691116495,209.25149791732233,145941449094302.06,2e-06,7.2,122.4815542649946,0.40000000000000213,18.440960398978046,307.3493399829674
15,20.6,1,healthy,6.023559456220045,90.91776552420893,0.2,8.29879665038769,10.485683645548082,0.684692406078913,20.0,716.2952393043112,0.5858122571369497,86.35937509044129,596.7928708128102,0.09541194181699841,215.99333211547182,364018618429098.4,2e-06,7.2,122.4815542649946,0.6000000000000014,24.509783246200993,408.4963874366832
15,20.8,1,healthy,6.025686493862056,90.6450122276363,0.2,8.29879665038769,10.424769543674794,0.6824749083520754,20.0,716.2952393043112,0.5858122571369497,86.10029696516997,596.7928708128102,0.09397206667579878,224.39011327591115,706870573013036.0,2e-06,7.2,122.4815542649946,0.8000000000000007,30.539936503119648,508.99894171866083
15,21.0,1,healthy,6.027812038117927,90.3730771909534,0.2,8.29879665038769,10.364220926412745,0.6802649106606382,20.0,716.2952393043112,0.5858122571369497,85.84199607427446,596.7928708128102,0.0945242286239396,234.64239709282683,1191199824510299.8,2e-06,7.2,122.4815542649946,1.0,36.531665261921994,608.8610876987
15,21.200000000000003,1,healthy,6.029936082087795,90.10195795938054,0.2,8.29879665038769,10.304035600854268,0.6780623881176879,20.0,716.2952393043112,0.5858122571369497,85.58447008605164,596.7928708128102,0.09275048414651568,246.9487970657987,1831640000589793.5,2e-06,7.2,122.4815542649946,1.2000000000000028,42.48521306900682,708.086884483447
15,21.400000000000002,1,healthy,6.032058618851225,89.8316520855024,0.2,8.29879665038769,10.244211387249143,0.675867315917484,20.0,716.2952393043112,0.5858122571369497,85.32771667579348,596.7928708128102,0.09367929260011557,261.5060010200726,2641294705903687.5,2e-06,7.2,122.4815542649946,1.4000000000000021,48.400821934745295,806.6803655790883
15,21.6,1,healthy,6.034179641467266,89.56215712924589,0.2,8.29879665038769,10.184746118925649,0.6736796693351764,20.0,716.2952393043112,0.5858122571369497,85.0717335257661,596.7928708128102,0.09450498020620675,278.5087874961015,3632072903794175.0,2e-06,7.2,122.4815542649946,1.6000000000000014,54.27873234318182,904.6455390530303
15,21.8,1,healthy,6.036299142974523,89.29347065785815,0.2,8.29879665038769,10.125637642212094,0.6714994237265249,20.0,716.2952393043112,0.5858122571369497,84.81651832518881,596.7928708128102,0.09348803768808679,298.15004200934703,4814914629506897.0,2e-06,7.2,122.4815542649946,1.8000000000000007,60.11918326167319,1001.9863876945532
15,22.0,1,healthy,6.038417116391216,89.02559024588457,0.2,8.29879665038769,10.066883816358821,0.669326554527618,20.0,716.2952393043112,0.5858122571369497,84.56206877021324,596.7928708128102,0.09334307026480651,320.62077318132924,6199951697432544.0,2e-06,7.2,122.4815542649946,2.0,65.9224121504669,1098.7068691744482
15,22.200000000000003,1,healthy,6.040533554715248,88.75851347514691,0.2,8.29879665038769,10.008482513460669,0.6671610372545935,20.0,716.2952393043112,0.5858122571369497,84.3083825639026,596.7928708128102,0.09282370891156662,346.1101287429015,7796627086028178.0,2e-06,7.2,122.4815542649946,2.200000000000003,71.68865497221914,1194.8109162036524
15,22.400000000000002,1,healthy,6.042648450924274,88.49223793472147,0.2,8.29879665038769,9.950431618379904,0.6650028475033605,20.0,716.2952393043112,0.5858122571369497,84.05545741621088,596.7928708128102,0.09296558591658771,374.80541141072246,9613786613914826.0,2e-06,7.2,122.4815542649946,2.400000000000002,77.41814620145092,1290.3024366908487
15,22.6,1,healthy,6.044761797975767,88.22676122091731,0.2,8.29879665038769,9.892729028669624,0.6628519609493206,20.0,716.2952393043112,0.5858122571369497,83.80329104396225,596.7928708128102,0.09136525129980912,406.8920946378899,1.165975123576441e+16,2e-06,7.2,122.4815542649946,2.6000000000000014,83.11111883394754,1385.1853138991257
15,22.8,1,healthy,6.046873588807097,87.96208093725456,0.2,8.29879665038769,9.835372654497606,0.6607083533470924,20.0,716.2952393043112,0.5858122571369497,83.55188117083037,596.7928708128102,0.09137994571769388,442.55383823969277,1.3942375312727048e+16,2e-06,7.2,122.4815542649946,2.8000000000000007,88.76780439609489,1479.4634066015815
15,23.0,1,healthy,6.048983816335596,87.69819469444279,0.2,8.29879665038769,9.778360418570621,0.6585720005302346,20.0,716.2952393043112,0.5858122571369497,83.30122552731787,596.7928708128102,0.0924761997097015,481.97250389543103,1.6469094442384996e+16,2e-06,7.2,122.4815542649946,3.0,94.38843295415957,1573.1405492359927
15,23.200000000000003,1,healthy,6.051092473458638,87.43510011035946,0.2,8.29879665038769,9.721690256059198,0.6564428784109713,20.0,716.2952393043112,0.5858122571369497,83.05132185073592,596.7928708128102,0.09108821088589844,525.3281705272467,1.9246965330516136e+16,2e-06,7.2,122.4815542649946,3.200000000000003,99.9732331235086,1666.2205520584766
15,23.400000000000002,1,healthy,6.053199553053716,87.17279481002838,0.2,8.29879665038769,9.665360114522842,0.6543209629799182,20.0,716.2952393043112,0.5858122571369497,82.8021678851837,596.7928708128102,0.08952439304639974,572.7991495569029,2.228269947298869e+16,2e-06,7.2,122.4815542649946,3.400000000000002,105.52243207777138,1758.7072012961896
15,23.6,1,healthy,6.055305047978513,86.91127642559829,0.2,8.29879665038769,9.609367953835706,0.6522062303058089,20.0,716.2952393043112,0.5858122571369497,82.55376138152815,596.7928708128102,0.09077578805013076,624.5620000414378,2.5582691938536804e+16,2e-06,7.2,122.4815542649946,3.6000000000000014,111.03625555794392,1850.6042592990652
15,23.8,1,healthy,6.057408951070995,86.6505425963215,0.2,8.29879665038769,9.553711746112691,0.6500986565352231,20.0,716.2952393043112,0.5858122571369497,82.30610009738356,596.7928708128102,0.09038158136027723,680.7915436886182,2.9153046214644476e+16,2e-06,7.2,122.4815542649946,3.8000000000000007,116.51492788143494,1941.9154646905822
15,24.0,1,healthy,6.05951125514948,86.39059096853254,0.2,8.29879665038769,9.498389475636015,0.6479982178923149,20.0,716.2952393043112,0.5858122571369497,82.05918179709143,596.7928708128102,0.09050966352982993,741.6608797531038,3.2999595847206788e+16,2e-06,7.2,122.4815542649946,4.0,121.95867195105443,2032.6445325175735
15,24.200000000000003,1,healthy,6.061611953012729,86.13141919562693,0.2,8.29879665038769,9.4433991387822,0.6459048906785422,20.0,716.2952393043112,0.5858122571369497,81.81300425170015,596.7928708128102,0.08991910159678664,807.3413998142378,3.7127923437901944e+16,2e-06,7.2,122.4815542649946,4.200000000000003,127.36770926394668,2122.7951543991107
15,24.400000000000002,1,healthy,6.063711037440029,85.87302493804005,0.2,8.29879665038769,9.388738743949506,0.6438186512723971,20.0,716.2952393043112,0.5858122571369497,81.56756523894504,596.7928708128102,0.09028472649552338,878.0028024363563,4.154337744085891e+16,2e-06,7.2,122.4815542649946,4.400000000000002,132.74225992046516,2212.370998674419
15,24.6,1,healthy,6.065808501191284,85.61540586322593,0.2,8.29879665038769,9.33440631148581,0.6417394761291374,20.0,716.2952393043112,0.5858122571369497,81.3228625432282,596.7928708128102,0.08983876085345026,953.8131077125211,4.625108710890355e+16,2e-06,7.2,122.4815542649946,4.600000000000001,138.08254263299253,2301.375710549875
15,24.8,1,healthy,6.067904337007095,85.35855964563625,0.2,8.29879665038769,9.280399873616894,0.6396673417805184,20.0,716.2952393043112,0.5858122571369497,81.07889395559852,596.7928708128102,0.09019287251199108,1034.9386716925553,5.125597587049705e+16,2e-06,7.2,122.4815542649946,4.800000000000001,143.38877473470345,2389.812912245057
15,25.0,1,healthy,6.0699985376088605,85.10248396669934,0.2,8.29879665038769,9.226717474375192,0.6376022248345261,20.0,716.2952393043112,0.5858122571369497,80.83565727373171,596.7928708128102,0.09076768043327649,1121.5442006962721,5.656277336535993e+16,2e-06,7.2,122.4815542649946,5.0,148.66117218827355,2477.686203137892
15,25.200000000000003,1,healthy,6.072091095698866,84.84717651479924,0.2,8.29879665038769,9.173357169528941,0.6355441019751109,20.0,716.2952393043112,0.5858122571369497,80.59315030191053,596.7928708128102,0.08925379888762233,1213.7927655127658,6.217602632547363e+16,2e-06,7.2,122.4815542649946,5.200000000000003,153.8999495945319,2564.9991599088644
15,25.400000000000002,1,healthy,6.074182003960376,84.59263498525485,0.2,8.29879665038769,9.120317026511767,0.6334929499619226,20.0,716.2952393043112,0.5858122571369497,80.3513708510048,596.7928708128102,0.09117591385972387,1311.8458154866355,6.810010845567592e+16,2e-06,7.2,122.4815542649946,5.400000000000002,159.10532020105913,2651.755336684318
15,25.6,1,healthy,6.076271255057732,84.33885708029908,0.2,8.29879665038769,9.067595124352696,0.6314487456300458,20.0,716.2952393043112,0.5858122571369497,80.11031673845179,596.7928708128102,0.08954492599804752,1415.8631924920046,7.433922944226699e+16,2e-06,7.2,122.4815542649946,5.600000000000001,164.2774959107317,2737.958265178861
15,25.8,1,healthy,6.078358841636451,84.08584050905819,0.2,8.29879665038769,9.01518955360658,0.6294114658897366,20.0,716.2952393043112,0.5858122571369497,79.86998578823642,596.7928708128102,0.09055382061204939,1526.0031447951942,8.089744319735302e+16,2e-06,7.2,122.4815542649946,5.800000000000001,169.41668729021094,2823.6114548368487
15,26.0,1,healthy,6.0804447563233275,83.83358298753102,0.2,8.29879665038769,8.963098416284941,0.6273810877261599,20.0,716.2952393043112,0.5858122571369497,79.63037583087171,596.7928708128102,0.09036252495656563,1642.4223408068945,8.777865542991546e+16,2e-06,7.2,122.4815542649946,6.0,174.52310357837945,2908.7183929729904
15,26.200000000000003,1,healthy,6.082528991726529,83.58208223856842,0.2,8.29879665038769,8.911319825787231,0.6253575881991273,20.0,716.2952393043112,0.5858122571369497,79.3914847033791,596.7928708128102,0.09014025769142424,1765.2758827246814,9.498663062094506e+16,2e-06,7.2,122.4815542649946,6.200000000000003,179.5969526947235,2993.2825449120583
15,26.400000000000002,1,healthy,6.084611540435709,83.33133599185271,0.2,8.29879665038769,8.859851906832509,0.623340944442837,20.0,716.2952393043112,0.5858122571369497,79.15331024926897,596.7928708128102,0.09026365575104195,1894.717320066716,1.0252499846876378e+17,2e-06,7.2,122.4815542649946,6.400000000000002,184.63844124766246,3077.307354127707
15,26.6,1,healthy,6.086692395022107,83.08134198387715,0.2,8.29879665038769,8.808692795391513,0.6213311336656131,20.0,716.2952393043112,0.5858122571369497,78.91585031852115,596.7928708128102,0.08917084944809611,2030.8986630974546,1.103972598613798e+17,2e-06,7.2,122.4815542649946,6.600000000000001,189.6477745428252,3160.7962423804197
15,26.8,1,healthy,6.088771548038653,82.83209795792553,0.2,8.29879665038769,8.757840638619165,0.6193281331496465,20.0,716.2952393043112,0.5858122571369497,78.6791027675656,596.7928708128102,0.089578800322306,2173.970396146197,1.1860679242499362e+17,2e-06,7.2,122.4815542649946,6.800000000000001,194.6251565912748,3243.752609854579
15,27.0,1,healthy,6.090848992020088,82.58360166405176,0.2,8.29879665038769,8.70729359478745,0.6173319202507369,20.0,716.2952393043112,0.5858122571369497,78.4430654592629,596.7928708128102,0.09068269900006734,2324.081490819288,1.2715685569130107e+17,2e-06,7.2,122.4815542649946,7.0,199.5707901176806,3326.1798352946757
